denoiser,realization,scale,mse
wt_ihard,8,12,0.06767972684371844
wt_isoft,8,12,0.04903010361246818
wt_usoft,8,12,0.6739324957088748
wqn,8,13,0.09984698539127057
wt_ihard,8,13,0.0693717012784354
wt_isoft,8,13,0.05038788413126659
wt_usoft,8,13,0.676569631256559
wqn,8,14,0.09965730215759666
wt_ihard,8,14,0.07115046136993716
wt_isoft,8,14,0.051828170345264435
wt_usoft,8,14,0.6793694747972118
wqn,8,15,0.0982585724310043
wt_ihard,8,15,0.07300800231633797
wt_isoft,8,15,0.05335017734092701
wt_usoft,8,15,0.6823182397502496
wqn,8,16,0.09829667025015482
wt_ihard,8,16,0.07342235586786915
wt_isoft,8,16,0.05701897166978377
wt_usoft,8,16,0.6853406339636252
wqn,8,17,0.09886316709000806
wt_ihard,8,17,0.07524820894655919
wt_isoft,8,17,0.05855401555416542
wt_usoft,8,17,0.6884649037459669
wqn,8,18,0.12548670193156747
wt_ihard,8,18,0.0771393950735493
wt_isoft,8,18,0.06015816725618736
wt_usoft,8,18,0.6916891786667472
wqn,8,19,0.12547458311757345
wt_ihard,8,19,0.07909663248341575
wt_isoft,8,19,0.06183232493989446
wt_usoft,8,19,0.695078358171599
wqn,8,20,0.12558134113091277
wt_ihard,8,20,0.08111871825572489
wt_isoft,8,20,0.06357515658322933
wt_usoft,8,20,0.6986379708900884
wqn,9,0,8.338379953921692e-23
wt_ihard,9,0,8.338379953921692e-23
wt_isoft,9,0,8.338379953921692e-23
wt_usoft,9,0,8.338379953921692e-23
wqn,9,1,0.08903623520648465
wt_ihard,9,1,0.047335405147754195
wt_isoft,9,1,0.04414393161524555
wt_usoft,9,1,0.6575353296539952
wqn,9,2,0.1177298571124924
wt_ihard,9,2,0.047385405892776594
wt_isoft,9,2,0.045660476154985544
wt_usoft,9,2,1.0477707995863907
wqn,9,3,0.1193731969710336
wt_ihard,9,3,0.04753795644769683
wt_isoft,9,3,0.045884602437590474
wt_usoft,9,3,1.1749790284198123
wqn,9,4,0.11874121086697641
wt_ihard,9,4,0.04774916163140341
wt_isoft,9,4,0.04613007864660901
wt_usoft,9,4,1.240590728380466
wqn,9,5,0.1211302571357234
wt_ihard,9,5,0.051990664177833476
wt_isoft,9,5,0.04858577066309988
wt_usoft,9,5,1.2734753723093462
wqn,9,6,0.11755971403875595
wt_ihard,9,6,0.05301267456337094
wt_isoft,9,6,0.04941075381272069
wt_usoft,9,6,1.3048400019026931
wqn,9,7,0.1409147057585758
wt_ihard,9,7,0.054139670207542775
wt_isoft,9,7,0.05033473521176665
wt_usoft,9,7,1.3092607432026266
wqn,9,8,0.1412468647490986
wt_ihard,9,8,0.05534040702759294
wt_isoft,9,8,0.051344075304733575
wt_usoft,9,8,1.3132595694727824
wqn,9,9,0.14201619080655797
wt_ihard,9,9,0.05665154789396567
wt_isoft,9,9,0.052463806837249154
wt_usoft,9,9,1.3166674922398416
wqn,9,10,0.14418976517514728
wt_ihard,9,10,0.08079758999909378
wt_isoft,9,10,0.06203661833054905
wt_usoft,9,10,1.319755877365679
wqn,9,11,0.15085716781047503
wt_ihard,9,11,0.08272988260746923
wt_isoft,9,11,0.06390949657100167
wt_usoft,9,11,1.322564821412628
wqn,9,12,0.15211349433008603
wt_ihard,9,12,0.08475043763619697
wt_isoft,9,12,0.06564364785197477
wt_usoft,9,12,1.3255365914959587
wqn,9,13,0.15542013981314326
wt_ihard,9,13,0.08684313716863755
wt_isoft,9,13,0.06744367732578321
wt_usoft,9,13,1.3286959276509933
wqn,9,14,0.15640199418350229
wt_ihard,9,14,0.08902915347200291
wt_isoft,9,14,0.06932932674671041
wt_usoft,9,14,1.3318143402299896
wqn,9,15,0.19245120963240328
wt_ihard,9,15,0.0912945917622337
wt_isoft,9,15,0.07130220626994918
wt_usoft,9,15,1.3349171004694538
wqn,9,16,0.19412010258221013
wt_ihard,9,16,0.09365966370441939
wt_isoft,9,16,0.07336321795417075
wt_usoft,9,16,1.3381342850970355
wqn,9,17,0.194797209218556
wt_ihard,9,17,0.09610162594005622
wt_isoft,9,17,0.07551003669377569
wt_usoft,9,17,1.3413834361524963
wqn,9,18,0.19562549867843476
wt_ihard,9,18,0.09864168911200166
wt_isoft,9,18,0.0777460655788387
wt_usoft,9,18,1.3447636817106408
wqn,9,19,0.1963734035071907
wt_ihard,9,19,0.10126899739345638
wt_isoft,9,19,0.08006933957341117
wt_usoft,9,19,1.3479547853050362
wqn,9,20,0.19720342385494793
wt_ihard,9,20,0.10398355078442056
wt_isoft,9,20,0.08247985867749286
wt_usoft,9,20,1.3513073305883143
wqn,10,0,5.476129974647908e-23
wt_ihard,10,0,5.476129974647908e-23
wt_isoft,10,0,5.476129974647908e-23
wt_usoft,10,0,5.476129974647908e-23
wqn,10,1,0.07122266520464687
wt_ihard,10,1,0.03432482791931826
wt_isoft,10,1,0.03666919582570372
wt_usoft,10,1,0.8131022164164989
wqn,10,2,0.07530641300354282
wt_ihard,10,2,0.034120044027667315
wt_isoft,10,2,0.034274224142794615
wt_usoft,10,2,1.1414934731058732
wqn,10,3,0.07679979525728636
wt_ihard,10,3,0.034121035851593554
wt_isoft,10,3,0.03428435429713634
wt_usoft,10,3,1.2039719494530612
wqn,10,4,0.10414917885626108
wt_ihard,10,4,0.03411933407404055
wt_isoft,10,4,0.03424532948513484
wt_usoft,10,4,1.23178195995781
wqn,10,5,0.11533350367040487
wt_ihard,10,5,0.034117577494702254
wt_isoft,10,5,0.03418659137363484
wt_usoft,10,5,1.2353554255303698
wqn,10,6,0.1300004189741288
wt_ihard,10,6,0.03421853127335894
wt_isoft,10,6,0.03425836351944599
wt_usoft,10,6,1.239336961124065
wqn,10,7,0.12960128314538277
wt_ihard,10,7,0.0343621746615286
wt_isoft,10,7,0.03437799611221611
wt_usoft,10,7,1.2441446998042403
wqn,10,8,0.14243738977758674
wt_ihard,10,8,0.03449101396148713
wt_isoft,10,8,0.03451407871035227
wt_usoft,10,8,1.2471321139400486
wqn,10,9,0.14306782317979833
wt_ihard,10,9,0.05954767660051556
wt_isoft,10,9,0.04544682637067017
wt_usoft,10,9,1.248960753840874
wqn,10,10,0.14852711778942557
wt_ihard,10,10,0.060497788669431195
wt_isoft,10,10,0.0461248712617015
wt_usoft,10,10,1.2507809060821888
wqn,10,11,0.16899556960408982
wt_ihard,10,11,0.06146321334421479
wt_isoft,10,11,0.04683188775523263
wt_usoft,10,11,1.2522700101802604
wqn,10,12,0.16862923543498543
wt_ihard,10,12,0.06248811800829043
wt_isoft,10,12,0.04759380261833814
wt_usoft,10,12,1.253967348285898
wqn,10,13,0.16793118684658112
wt_ihard,10,13,0.06353030162935144
wt_isoft,10,13,0.04839271507151781
wt_usoft,10,13,1.2558729203991028
wqn,10,14,0.1717817762519844
wt_ihard,10,14,0.0646395888808979
wt_isoft,10,14,0.0492391150305334
wt_usoft,10,14,1.2579836531543696
wqn,10,15,0.17160640318089748
wt_ihard,10,15,0.06577088478622431
wt_isoft,10,15,0.05012523337156893
wt_usoft,10,15,1.260302971023762
wqn,10,16,0.17146995745119153
wt_ihard,10,16,0.06696228041700955
wt_isoft,10,16,0.051052089067773726
wt_usoft,10,16,1.2629826328580633
wqn,10,17,0.1709664262316632
wt_ihard,10,17,0.06818946605493204
wt_isoft,10,17,0.05202183357319784
wt_usoft,10,17,1.2656512892375955
wqn,10,18,0.1707373902185118
wt_ihard,10,18,0.06946357368437575
wt_isoft,10,18,0.05303354865061212
wt_usoft,10,18,1.268258772074447
wqn,10,19,0.17430803443436416
wt_ihard,10,19,0.07076288637038763
wt_isoft,10,19,0.05407857650367713
wt_usoft,10,19,1.2710199227339136
wqn,10,20,0.1741521220372268
wt_ihard,10,20,0.07211746467224922
wt_isoft,10,20,0.05516914116470953
wt_usoft,10,20,1.274006529623783
wqn,11,0,2.793916289012233e-22
wt_ihard,11,0,2.793916289012233e-22
wt_isoft,11,0,2.793916289012233e-22
wt_usoft,11,0,2.793916289012233e-22
wqn,11,1,0.0704654703082428
wt_ihard,11,1,0.04863659934077248
wt_isoft,11,1,0.049627125053378615
wt_usoft,11,1,0.5943625527221972
wqn,11,2,0.08315470212218451
wt_ihard,11,2,0.04872391435755881
wt_isoft,11,2,0.04880238675209654
wt_usoft,11,2,0.8298153150039931
wqn,11,3,0.09886826610537319
wt_ihard,11,3,0.0488068328334053
wt_isoft,11,3,0.04700923972957088
wt_usoft,11,3,0.8648918044374463
wqn,11,4,0.1013088666136756
wt_ihard,11,4,0.048923432802964004
wt_isoft,11,4,0.04723087507661234
wt_usoft,11,4,0.8829896354160396
wqn,11,5,0.10199643163170999
wt_ihard,11,5,0.04906034885741911
wt_isoft,11,5,0.04741735172531238
wt_usoft,11,5,0.8994861490195134
wqn,11,6,0.1071604689383516
wt_ihard,11,6,0.049096302909483226
wt_isoft,11,6,0.04761420540747085
wt_usoft,11,6,0.9112574721464515
wqn,11,7,0.10984704972741735
wt_ihard,11,7,0.049242771642786176
wt_isoft,11,7,0.04782924645795342
wt_usoft,11,7,0.9215567308280412
wqn,11,8,0.11120483038710033
wt_ihard,11,8,0.04943734180791964
wt_isoft,11,8,0.04806180337501495
wt_usoft,11,8,0.9277244079394426
wqn,11,9,0.11220592475116989
wt_ihard,11,9,0.04965970520168095
wt_isoft,11,9,0.048316068643793016
wt_usoft,11,9,0.9326411548074158
wqn,11,10,0.11324696605478156
wt_ihard,11,10,0.04991161493212766
wt_isoft,11,10,0.04858239769764949
wt_usoft,11,10,0.9375233428437236
wqn,11,11,0.12523952178585884
wt_ihard,11,11,0.05020152654735635
wt_isoft,11,11,0.04888170012861478
wt_usoft,11,11,0.9414540503246341
wqn,11,12,0.12656379522477385
wt_ihard,11,12,0.05052288603509877
wt_isoft,11,12,0.04920765659545977
wt_usoft,11,12,0.9427393301125432
wqn,11,13,0.12774422620009535
wt_ihard,11,13,0.16263449964407234
wt_isoft,11,13,0.05975533983984041
wt_usoft,11,13,0.9440519343122091
wqn,11,14,0.12887956604607081
wt_ihard,11,14,0.16496683947634
wt_isoft,11,14,0.06083598111524519
wt_usoft,11,14,0.9453155158245596
wqn,11,15,0.13010551540139806
wt_ihard,11,15,0.16736170135797826
wt_isoft,11,15,0.061976336804525786
wt_usoft,11,15,0.9464711078550451
wqn,11,16,0.13117563832134477
wt_ihard,11,16,0.1697989055496398
wt_isoft,11,16,0.0631586764065517
wt_usoft,11,16,0.947866532263632
wqn,11,17,0.1321152439925756
wt_ihard,11,17,0.17229741641502408
wt_isoft,11,17,0.06438994928544528
wt_usoft,11,17,0.9493413397590575
wqn,11,18,0.13328546031823854
wt_ihard,11,18,0.17485055652993495
wt_isoft,11,18,0.06567585141386614
wt_usoft,11,18,0.9508956694864188
wqn,11,19,0.13415252708512335
wt_ihard,11,19,0.17744909662145122
wt_isoft,11,19,0.06701497658104905
wt_usoft,11,19,0.9524650510374194
wqn,11,20,0.1351849077210156
wt_ihard,11,20,0.18011033734587348
wt_isoft,11,20,0.06840897070094842
wt_usoft,11,20,0.9541011973948357
wqn,12,0,6.479283335734762e-23
wt_ihard,12,0,6.479283335734762e-23
wt_isoft,12,0,6.479283335734762e-23
wt_usoft,12,0,6.479283335734762e-23
wqn,12,1,0.053727712951587736
wt_ihard,12,1,0.02195458844155379
wt_isoft,12,1,0.021486401562071246
wt_usoft,12,1,0.6050644935668956
wqn,12,2,0.05953727424512523
wt_ihard,12,2,0.022138183212774803
wt_isoft,12,2,0.021703061568146526
wt_usoft,12,2,0.8468180817919404
wqn,12,3,0.06470275993319025
wt_ihard,12,3,0.02225640831722737
wt_isoft,12,3,0.021852381954870888
wt_usoft,12,3,0.8945520028881455
wqn,12,4,0.06921653952244294
wt_ihard,12,4,0.022445612600582414
wt_isoft,12,4,0.022061942214317763
wt_usoft,12,4,0.9279293455916403
wqn,12,5,0.06945312993480415
wt_ihard,12,5,0.02267987252044738
wt_isoft,12,5,0.022291283392950192
wt_usoft,12,5,0.9398271941577139
wqn,12,6,0.07338028514070585
wt_ihard,12,6,0.022940734124900518
wt_isoft,12,6,0.022546322856353482
wt_usoft,12,6,0.946747180399136
wqn,12,7,0.07347331823421357
wt_ihard,12,7,0.0232472928606678
wt_isoft,12,7,0.0228411825585301
wt_usoft,12,7,0.9504206885769996
wqn,12,8,0.0738277580785899
wt_ihard,12,8,0.02358956909832325
wt_isoft,12,8,0.023182298668264798
wt_usoft,12,8,0.9524680894969928
wqn,12,9,0.0753013066057934
wt_ihard,12,9,0.02396764612237236
wt_isoft,12,9,0.023559829331201446
wt_usoft,12,9,0.954698716684768
wqn,12,10,0.07573993606550095
wt_ihard,12,10,0.024389675899110445
wt_isoft,12,10,0.023973546726179837
wt_usoft,12,10,0.956934976883834
wqn,12,11,0.07614267393897706
wt_ihard,12,11,0.02485156873486525
wt_isoft,12,11,0.024434895418177175
wt_usoft,12,11,0.9590643297940917
wqn,12,12,0.07975432300214465
wt_ihard,12,12,0.025353324629636957
wt_isoft,12,12,0.02493576458136139
wt_usoft,12,12,0.9612030458361525
wqn,12,13,0.08027549610063592
wt_ihard,12,13,0.025887464297926786
wt_isoft,12,13,0.025477139041202038
wt_usoft,12,13,0.9628045719081992
wqn,12,14,0.0811555250185268
wt_ihard,12,14,0.026471169061209554
wt_isoft,12,14,0.026044150210060357
wt_usoft,12,14,0.9640959918519423
wqn,12,15,0.08236779340032697
wt_ihard,12,15,0.027092009581048758
wt_isoft,12,15,0.02666497585329052
wt_usoft,12,15,0.9654060016271453
wqn,12,16,0.08285247082397952
wt_ihard,12,16,0.027750437658883326
wt_isoft,12,16,0.027316807606491487
wt_usoft,12,16,0.9667735492143537
wqn,12,17,0.08347837135069991
wt_ihard,12,17,0.028453501205124257
wt_isoft,12,17,0.028019327460920923
wt_usoft,12,17,0.9681668242611738
wqn,12,18,0.0842485728076937
wt_ihard,12,18,0.029196548559253976
wt_isoft,12,18,0.028761831123239132
wt_usoft,12,18,0.9695657402828878
wqn,12,19,0.08505056059724272
wt_ihard,12,19,0.029979579721272166
wt_isoft,12,19,0.029544318593445803
wt_usoft,12,19,0.9709422898183189
wqn,12,20,0.08589712622655239
wt_ihard,12,20,0.030802594691179068
wt_isoft,12,20,0.030358921013145253
wt_usoft,12,20,0.9723849762220561
wqn,13,0,3.2198012037725064e-22
wt_ihard,13,0,3.2198012037725064e-22
wt_isoft,13,0,3.2198012037725064e-22
wt_usoft,13,0,3.2198012037725064e-22
wqn,13,1,0.2632993354672243
wt_ihard,13,1,0.16931576526976902
wt_isoft,13,1,0.17244268532861526
wt_usoft,13,1,0.9676497993636659
wqn,13,2,0.3767226407154681
wt_ihard,13,2,0.16881634644474633
wt_isoft,13,2,0.17268887215828166
wt_usoft,13,2,3.0794700786096185
wqn,13,3,0.423408902338267
wt_ihard,13,3,0.1686061589119499
wt_isoft,13,3,0.1725612257527018
wt_usoft,13,3,3.8649184439336315
wqn,13,4,0.4406951666540547
wt_ihard,13,4,0.16844248686154717
wt_isoft,13,4,0.17217639179813204
wt_usoft,13,4,4.228185688252692
wqn,13,5,0.44821398535079926
wt_ihard,13,5,0.16831567156598987
wt_isoft,13,5,0.17129465726753762
wt_usoft,13,5,4.382953674936078
wqn,13,6,0.44768341093071207
wt_ihard,13,6,0.16823784001538247
wt_isoft,13,6,0.16659315232473493
wt_usoft,13,6,4.457970611173127
wqn,13,7,0.4640035875366876
wt_ihard,13,7,0.16813197795408721
wt_isoft,13,7,0.16649842525346648
wt_usoft,13,7,4.510794045724628
wqn,13,8,0.4763996345866575
wt_ihard,13,8,0.16806105962989973
wt_isoft,13,8,0.16645071532238054
wt_usoft,13,8,4.565952088591066
wqn,13,9,0.4777011687167808
wt_ihard,13,9,0.16807105853500434
wt_isoft,13,9,0.16638184696659492
wt_usoft,13,9,4.601800983389091
wqn,13,10,0.47253291889383275
wt_ihard,13,10,0.1680429874616177
wt_isoft,13,10,0.16639590115900593
wt_usoft,13,10,4.614138215303544
wqn,13,11,0.46584306627983696
wt_ihard,13,11,0.1680256167157913
wt_isoft,13,11,0.16644330264773782
wt_usoft,13,11,4.6242457969194515
wqn,13,12,0.4717033277905897
wt_ihard,13,12,0.1680652986302532
wt_isoft,13,12,0.1664976250369859
wt_usoft,13,12,4.63058468794184
wqn,13,13,0.4743307548689898
wt_ihard,13,13,0.20689167517061885
wt_isoft,13,13,0.1460678767273315
wt_usoft,13,13,4.637043064041527
wqn,13,14,0.4787140639437843
wt_ihard,13,14,0.20745314710205948
wt_isoft,13,14,0.14577394994787457
wt_usoft,13,14,4.643416812121933
wqn,13,15,0.476355366836158
wt_ihard,13,15,0.20810999061571694
wt_isoft,13,15,0.1455926527835753
wt_usoft,13,15,4.649385133501368
wqn,13,16,0.47680464613452994
wt_ihard,13,16,0.20890215575667673
wt_isoft,13,16,0.14552939002568346
wt_usoft,13,16,4.654087685594346
wqn,13,17,0.47723217968636106
wt_ihard,13,17,0.20966872092129785
wt_isoft,13,17,0.1455189954469342
wt_usoft,13,17,4.65793011788483
wqn,13,18,0.48551434726639026
wt_ihard,13,18,0.21065345360430665
wt_isoft,13,18,0.14563720003175123
wt_usoft,13,18,4.661949309562434
wqn,13,19,0.4858399309426511
wt_ihard,13,19,0.2116453846111893
wt_isoft,13,19,0.1458537063578322
wt_usoft,13,19,4.666537694714775
wqn,13,20,0.4887192486536949
wt_ihard,13,20,0.21282279889586136
wt_isoft,13,20,0.14617549317916967
wt_usoft,13,20,4.6713613126778455
wqn,14,0,1.4790269657784993e-23
wt_ihard,14,0,1.4790269657784993e-23
wt_isoft,14,0,1.4790269657784993e-23
wt_usoft,14,0,1.4790269657784993e-23
wqn,14,1,0.04463714129834245
wt_ihard,14,1,0.009041200032486613
wt_isoft,14,1,0.008678229935006781
wt_usoft,14,1,0.7878248786885444
wqn,14,2,0.06415091681795167
wt_ihard,14,2,0.00921915237635907
wt_isoft,14,2,0.008066721890301836
wt_usoft,14,2,1.01315223551146
wqn,14,3,0.06331801666921436
wt_ihard,14,3,0.009290563995244128
wt_isoft,14,3,0.0082257201616663
wt_usoft,14,3,1.0720275967886626
wqn,14,4,0.1142998640328644
wt_ihard,14,4,0.00947939356832896
wt_isoft,14,4,0.00838298201602668
wt_usoft,14,4,1.1053755099560298
wqn,14,5,0.12060882067066803
wt_ihard,14,5,0.009699949102669168
wt_isoft,14,5,0.008559967696801543
wt_usoft,14,5,1.1207743588314762
wqn,14,6,0.12080955390461436
wt_ihard,14,6,0.009945539551084764
wt_isoft,14,6,0.008779956063933617
wt_usoft,14,6,1.1274677968330782
wqn,14,7,0.12110075659675029
wt_ihard,14,7,0.010229382080797227
wt_isoft,14,7,0.009041026636488245
wt_usoft,14,7,1.1348338313391584
wqn,14,8,0.14793774174463742
wt_ihard,14,8,0.011275642474638754
wt_isoft,14,8,0.009682915934447513
wt_usoft,14,8,1.1410550423364614
wqn,14,9,0.16199546902488277
wt_ihard,14,9,0.014334616085522058
wt_isoft,14,9,0.007827951039324581
wt_usoft,14,9,1.1441233811031541
wqn,14,10,0.16185869028395
wt_ihard,14,10,0.014903486706470582
wt_isoft,14,10,0.008148812570053926
wt_usoft,14,10,1.1465390394726334
wqn,14,11,0.16235644971986044
wt_ihard,14,11,0.0155117851655081
wt_isoft,14,11,0.008510213801201417
wt_usoft,14,11,1.1489126904972
wqn,14,12,0.1589162071322616
wt_ihard,14,12,0.016165491247646543
wt_isoft,14,12,0.008910150070543623
wt_usoft,14,12,1.1511957853124932
wqn,14,13,0.1613633469175137
wt_ihard,14,13,0.01686108798293453
wt_isoft,14,13,0.009349446962510177
wt_usoft,14,13,1.153559274291779
wqn,14,14,0.16146344606168828
wt_ihard,14,14,0.017581726928153806
wt_isoft,14,14,0.009828820899650668
wt_usoft,14,14,1.1560678299486136
wqn,14,15,0.16162225168629724
wt_ihard,14,15,0.01835551755891851
wt_isoft,14,15,0.010354594938454129
wt_usoft,14,15,1.1585595060871952
wqn,14,16,0.1360457060665328
wt_ihard,14,16,0.019161068155390093
wt_isoft,14,16,0.010918316612802383
wt_usoft,14,16,1.1612007009539045
wqn,14,17,0.13844884875223434
wt_ihard,14,17,0.020015611183862324
wt_isoft,14,17,0.011523358496570985
wt_usoft,14,17,1.164044343010904
wqn,14,18,0.13864235959134413
wt_ihard,14,18,0.020911440311849733
wt_isoft,14,18,0.01217117393263997
wt_usoft,14,18,1.167045828439027
wqn,14,19,0.13891652744874966
wt_ihard,14,19,0.021848555539352024
wt_isoft,14,19,0.01286027546822388
wt_usoft,14,19,1.1701480563044853
wqn,14,20,0.13913802106777212
wt_ihard,14,20,0.022826956866369544
wt_isoft,14,20,0.01359066310332296
wt_usoft,14,20,1.1733683037566474
wqn,15,0,5.726554011231767e-23
wt_ihard,15,0,5.726554011231767e-23
wt_isoft,15,0,5.726554011231767e-23
wt_usoft,15,0,5.726554011231767e-23
wqn,15,1,0.03146084796943379
wt_ihard,15,1,0.011857671903088098
wt_isoft,15,1,0.0118421148464577
wt_usoft,15,1,0.2882359702186575
wqn,15,2,0.032776374148943285
wt_ihard,15,2,0.012010413167747827
wt_isoft,15,2,0.01197949679084041
wt_usoft,15,2,0.3449688759562325
wqn,15,3,0.03861869845545471
wt_ihard,15,3,0.01324441427680998
wt_isoft,15,3,0.012202669681080424
wt_usoft,15,3,0.35819991731408674
wqn,15,4,0.039258940873808906
wt_ihard,15,4,0.01344328784560862
wt_isoft,15,4,0.012434422202340444
wt_usoft,15,4,0.3721121399177711
wqn,15,5,0.039259144545143725
wt_ihard,15,5,0.015763403943318384
wt_isoft,15,5,0.012769726805527551
wt_usoft,15,5,0.37435365415236826
wqn,15,6,0.039422500391094906
wt_ihard,15,6,0.01623541526934117
wt_isoft,15,6,0.013147551309711602
wt_usoft,15,6,0.3758204772849307
wqn,15,7,0.03946938183634945
wt_ihard,15,7,0.016582461261028393
wt_isoft,15,7,0.013344974834745582
wt_usoft,15,7,0.3772934493570681
wqn,15,8,0.03955429785995738
wt_ihard,15,8,0.015868842793166613
wt_isoft,15,8,0.01374446913920097
wt_usoft,15,8,0.3786992202085491
wqn,15,9,0.03972412120608886
wt_ihard,15,9,0.016353390319841704
wt_isoft,15,9,0.01422240569858764
wt_usoft,15,9,0.38019851885182643
wqn,15,10,0.0399750009910048
wt_ihard,15,10,0.016908437313450497
wt_isoft,15,10,0.01474536913728235
wt_usoft,15,10,0.38172151694089473
wqn,15,11,0.047803448307043424
wt_ihard,15,11,0.017532110323328666
wt_isoft,15,11,0.015338068946721519
wt_usoft,15,11,0.3833306069444347
wqn,15,12,0.0518140781397696
wt_ihard,15,12,0.018228928497810413
wt_isoft,15,12,0.01599870633151217
wt_usoft,15,12,0.38502642242942164
wqn,15,13,0.05244981912198034
wt_ihard,15,13,0.018975107608010255
wt_isoft,15,13,0.016731419960612517
wt_usoft,15,13,0.3867855421511002
wqn,15,14,0.053026550392096
wt_ihard,15,14,0.01981506051978049
wt_isoft,15,14,0.017536324859555977
wt_usoft,15,14,0.38818262709278717
wqn,15,15,0.05383938215831137
wt_ihard,15,15,0.02071651945626896
wt_isoft,15,15,0.018406060262415022
wt_usoft,15,15,0.38966233878155626
wqn,15,16,0.05467248053017945
wt_ihard,15,16,0.021691799628511588
wt_isoft,15,16,0.019346301214127427
wt_usoft,15,16,0.39120948302919806
wqn,15,17,0.05558111844431622
wt_ihard,15,17,0.02273713683701978
wt_isoft,15,17,0.020356610669922625
wt_usoft,15,17,0.392831920088798
wqn,15,18,0.056550356785064156
wt_ihard,15,18,0.02385253108179366
wt_isoft,15,18,0.02143697716198347
wt_usoft,15,18,0.3945388805279715
wqn,15,19,0.3797884662996263
wt_ihard,15,19,0.025032638587223998
wt_isoft,15,19,0.022586805849591718
wt_usoft,15,19,0.39633036434671887
wqn,15,20,0.4230998309569688
wt_ihard,15,20,0.026288877884936352
wt_isoft,15,20,0.023805869068809972
wt_usoft,15,20,0.3981751996273596
wqn,16,0,3.332173735138195e-22
wt_ihard,16,0,3.332173735138195e-22
wt_isoft,16,0,3.332173735138195e-22
wt_usoft,16,0,3.332173735138195e-22
wqn,16,1,0.3757174754425653
wt_ihard,16,1,0.580296551937078
wt_isoft,16,1,0.525265378336244
wt_usoft,16,1,0.9414106300596037
wqn,16,2,0.5160258947760774
wt_ihard,16,2,0.5187859050342436
wt_isoft,16,2,0.4638977916343813
wt_usoft,16,2,2.88696995776909
wqn,16,3,0.5336338598087351
wt_ihard,16,3,0.5183321406151029
wt_isoft,16,3,0.4667403195990119
wt_usoft,16,3,4.428363556918043
wqn,16,4,0.5477400361571011
wt_ihard,16,4,0.5183289438951639
wt_isoft,16,4,0.46712345727678267
wt_usoft,16,4,5.059861863795858
wqn,16,5,0.565355444329987
wt_ihard,16,5,0.5182422408226465
wt_isoft,16,5,0.46756746784126146
wt_usoft,16,5,5.355799976255282
wqn,16,6,0.5676410842002697
wt_ihard,16,6,0.5183223090740305
wt_isoft,16,6,0.46843959192345547
wt_usoft,16,6,5.577350936039015
wqn,16,7,0.5823379964725933
wt_ihard,16,7,0.5178231598930487
wt_isoft,16,7,0.4685427218913024
wt_usoft,16,7,5.682608632754299
wqn,16,8,0.5855956047327708
wt_ihard,16,8,0.5177703230622472
wt_isoft,16,8,0.4686547903338837
wt_usoft,16,8,5.739974551974937
wqn,16,9,0.6676480594021474
wt_ihard,16,9,0.5179885444948106
wt_isoft,16,9,0.4688599521544004
wt_usoft,16,9,5.778671968024183
wqn,16,10,0.724517525891855
wt_ihard,16,10,0.5174013091149127
