,artifact,denoiser,realization,scale,mse,wasserstein,num_w_scales,hurst
9323,sawtooth,wt_zero,776,2,0.15091982762607373,"[0.7469195346346775, 8.179627161845156, 4.3930732162826835, 1.5206521297528703, 0.8396819627716012, 0.3835810232965833, 0.19009919939329442, 0.09387701357629749, 0.04275112684494493, 0.02754522473090479]",9,1.6918828023739572
9324,square,wqn,777,2,0.09789398170810883,"[0.9120135662977467, 0.39902738344741084, 1.3290544840815082, 0.41598595618641476, 0.05569621596851225, 0.046349884917499876, 0.02660920291063332, 0.004105888596436685, 0.0006855446219533577, 0.0003701231025842082]",9,0.4656288286806253
9325,square,wt_ihard,777,2,0.03859420791832227,"[1.220120850231231, 2.307433440644243, 2.6511903935504075, 1.248623608885583, 0.710785502896995, 0.30061569496806384, 0.1259021403590459, 0.05067778823072172, 0.01807908207780145, 0.005755519103362756]",9,0.1026460463628539
9326,square,wt_isoft,777,2,0.0411999469242058,"[1.220120850231231, 0.3997929839547947, 2.313222082875759, 1.160965036446521, 0.5459263848727934, 0.22212445236552836, 0.07369308921447898, 0.023878798539103352, 0.006791509550193431, 0.002626924108876857]",9,0.1458778042803881
9327,square,wt_uni,777,2,1.1697535214709416,"[1.220120850231231, 1.0465753303528724, 8.210294986494379, 6.011226697800119, 2.528841081944534, 0.7705379386334947, 0.25206904147939907, 0.06672086483309564, 0.013378667598957363, 0.005026593101913317]",9,0.5716560459611109
9328,square,wt_sure,777,2,0.04046063732815755,"[1.220120850231231, 1.0465753303528724, 2.6682911128441265, 1.248623608885583, 0.7141017149966495, 0.18189125253297672, 0.06883320122581836, 0.020048497089730017, 0.005791495733314038, 0.0024280879215939333]",9,0.10637988408505106
9329,square,wt_zero,777,2,0.048686878830886446,"[1.220120850231231, 4.428439340232027, 2.6682911128441265, 1.248623608885583, 0.7141017149966495, 0.3053290514990904, 0.14634736864766723, 0.07081102846346965, 0.03363640805948018, 0.021129293413271338]",9,1.6973180800414713
9330,sawtooth,wqn,777,2,0.12765449390752714,"[0.3321149369864264, 0.7862404536057825, 0.6892950051904287, 0.26606425137959705, 0.1537089005697812, 0.0789812906002533, 0.02049474004069119, 0.006307879650239764, 0.0015442315102574822, 0.001326072225378549]",9,0.5253688454629712
9331,sawtooth,wt_ihard,777,2,0.039371838149845906,"[1.2489048125604323, 1.335141300981746, 2.6682911128441265, 1.248623608885583, 0.7031832294987395, 0.2601581225381161, 0.09040125112305952, 0.033739742855730226, 0.01323359822851302, 0.0025526096075551064]",9,0.07832080237294481
9332,sawtooth,wt_isoft,777,2,0.03864350746458034,"[1.2489048125604323, 1.335141300981746, 2.6682911128441265, 1.0696736146577137, 0.4908297239187959, 0.16192737252334263, 0.05452990720139353, 0.01656132969588764, 0.004775538738732061, 0.0016334853229842015]",9,0.2885884860944785
9333,sawtooth,wt_uni,777,2,0.9607726996158903,"[1.2489048125604323, 1.335141300981746, 7.412650511390206, 5.089478810929916, 1.902143034216869, 0.5156174644198732, 0.1622600570792775, 0.04082968517624928, 0.007748018382839698, 0.0029500275704555322]",9,0.6966297144618068
9334,sawtooth,wt_sure,777,2,0.03948218578740535,"[1.2489048125604323, 1.335141300981746, 2.6682911128441265, 1.248623608885583, 0.4338985469505047, 0.153310860943359, 0.053348403374871595, 0.0157801356814262, 0.0038142202752059077, 0.0016542497458460648]",9,0.2722574638794907
9335,sawtooth,wt_zero,777,2,0.04762231334605163,"[1.2489048125604323, 4.428439340232027, 2.6682911128441265, 1.248623608885583, 0.7141017149966495, 0.3053290514990904, 0.14634736864766723, 0.07081102846346965, 0.03363640805948018, 0.021129293413271338]",9,1.6974601195301888
9336,square,wqn,778,2,0.2723539999949792,"[0.8103610874978118, 0.5789942450557346, 1.5244173822797824, 0.30879502467951975, 0.046002199793597556, 0.03828581433453259, 0.02758245988593387, 0.003490235855383647, 0.0019360847211756065, 0.0003041702898820321]",9,0.4464853880861779
9337,square,wt_ihard,778,2,0.06972665704115028,"[1.0240489730685287, 3.336895036208254, 4.535445117642227, 1.427134805181741, 0.6424522189135196, 0.3408487818011875, 0.14524682929075952, 0.060446352501958, 0.022509466630103822, 0.006631189291901951]",9,-0.020491438131776674
9338,square,wt_isoft,778,2,0.06434438789525708,"[1.0240489730685287, 0.6517144664056156, 3.510672289657755, 1.2732589086011608, 0.4858430519664683, 0.23584224671998744, 0.06861502559857637, 0.02793647655824713, 0.009161043845365934, 0.0028243427603995867]",9,0.21222796807842048
9339,square,wt_uni,778,2,2.3685380450139055,"[1.0240489730685287, 1.3023793567155897, 13.465967815982822, 5.8504923043673704, 2.444716006937058, 0.87133617106759, 0.2517800837393298, 0.07490914612553579, 0.01658969705946816, 0.00507807313582677]",9,0.5663543196461858
9340,square,wt_sure,778,2,0.0694353320258666,"[1.0240489730685287, 1.3023793567155897, 4.535445117642227, 1.427134805181741, 0.6424522189135196, 0.2312094315255012, 0.0665521437696728, 0.02531728924210404, 0.0089871295622088, 0.0026651566244128046]",9,0.11284978874802609
9341,square,wt_zero,778,2,0.11034698691160172,"[1.0240489730685287, 6.392907566381213, 4.535445117642227, 1.427134805181741, 0.6424522189135196, 0.3518397307983035, 0.17638580155861236, 0.08920567347569272, 0.04517835055037723, 0.026549256297968855]",9,1.699106945481716
9342,sawtooth,wqn,778,2,0.23492637948020345,"[0.0430281778853675, 0.38257834602193147, 2.2665090929902583, 0.2611970762661966, 0.18231746478815827, 0.08187380516221149, 0.02544988695579394, 0.0069925862200803735, 0.00207648175022245, 0.0016503307843267778]",9,0.5079919602283993
9343,sawtooth,wt_ihard,778,2,0.070882861798392,"[0.23492581804646012, 0.4880920462788544, 4.535445117642227, 1.427134805181741, 0.6419159733381485, 0.2909756172686827, 0.12660367621418844, 0.046756139424721455, 0.017353592053365015, 0.0038538086236169465]",9,0.14157300108497872
9344,sawtooth,wt_isoft,778,2,0.07619366666532838,"[0.23492581804646012, 0.4880920462788544, 4.203534454517562, 1.2606927796833445, 0.5391725792505717, 0.18868083488686085, 0.06039027587499865, 0.01928251020892352, 0.006008725807654786, 0.00185584244275713]",9,0.24113267560132934
9345,sawtooth,wt_uni,778,2,1.7771349455137342,"[0.23492581804646012, 0.4880920462788544, 13.173391245026185, 4.150177995446148, 1.689037330587581, 0.5591283234875425, 0.1519738802039355, 0.04074522058539214, 0.008726924260946135, 0.0029647475495077646]",9,0.6940705857166034
9346,sawtooth,wt_sure,778,2,0.07276971291527706,"[0.23492581804646012, 0.4880920462788544, 4.535445117642227, 1.427134805181741, 0.4148390888761987, 0.19135882150421113, 0.0554434296299509, 0.01663684881267133, 0.007205323857391685, 0.001740964472647502]",9,0.2847385382328341
9347,sawtooth,wt_zero,778,2,0.11062608657502168,"[0.23492581804646012, 6.392907566381213, 4.535445117642227, 1.427134805181741, 0.6424522189135196, 0.3518397307983035, 0.17638580155861236, 0.08920567347569272, 0.04517835055037723, 0.026549256297968855]",9,1.6957672632231109
9348,square,wqn,779,2,0.15197690418572096,"[0.308217906360572, 0.6265497726409004, 2.346899560074354, 0.2790492693695284, 0.08108776408242392, 0.038134949231014806, 0.015385341115592649, 0.0036792027444899843, 0.001451494655005017, 0.0005326793697442424]",9,0.4343961633273755
9349,square,wt_ihard,779,2,0.07034073134926112,"[1.151419050189332, 2.670745883993662, 2.701960054940357, 1.2859369975408008, 0.7730424361342223, 0.3551328777319208, 0.15494924336841703, 0.06073479956526287, 0.023317121842624404, 0.008135885486510345]",9,0.14084793512099603
9350,square,wt_isoft,779,2,0.06876341631673684,"[1.151419050189332, 0.6347049305464876, 2.6910137462936143, 1.246106215602753, 0.6363108308971416, 0.24468076121790475, 0.08337316326594679, 0.02834430371317758, 0.008536504356757284, 0.0028776460178323]",9,0.183089787386581
9351,square,wt_uni,779,2,1.5066041984531413,"[1.151419050189332, 1.1042061295872716, 11.085413346388256, 4.9316640609289895, 2.1706951717557574, 0.7993230848460993, 0.23942243542684788, 0.059602404694938424, 0.015050368787348462, 0.004209795689862392]",9,0.5897110329456452
9352,square,wt_sure,779,2,0.06977634791494752,"[1.151419050189332, 1.1042061295872716, 2.701960054940357, 1.2859369975408008, 0.6072694951759321, 0.20608837890685583, 0.08283224071294093, 0.022347999065279404, 0.006829513039933148, 0.0023620601795177956]",9,0.2189351407511424
9353,square,wt_zero,779,2,0.08065342712330448,"[1.151419050189332, 4.5916073217733775, 2.701960054940357, 1.2859369975408008, 0.7763133507099649, 0.3592417335773268, 0.18755840371527568, 0.0816586095397957, 0.04383855145999643, 0.026639895317006557]",9,1.693749014018067
9354,sawtooth,wqn,779,2,0.11585954704269748,"[0.621993534530692, 0.44253170432256594, 0.6246418133689047, 0.11303786133729771, 0.0971732608719122, 0.08276541684833533, 0.02763730006539373, 0.009727541609750832, 0.0023733084221106435, 0.0005312284399705032]",9,0.45303461660619315
9355,sawtooth,wt_ihard,779,2,0.07013266193785372,"[0.839796389871766, 0.984678282169234, 2.701960054940357, 1.2859369975408008, 0.7612829582622065, 0.30936915205323, 0.1310953020011486, 0.041374101545516594, 0.017849250925772296, 0.004350341277221725]",9,0.166749309415414
9356,sawtooth,wt_isoft,779,2,0.06496032500893284,"[0.839796389871766, 0.984678282169234, 2.701960054940357, 1.2859369975408008, 0.5304896811540347, 0.18224027730037928, 0.06264848427568226, 0.01807027355111781, 0.006024995168875451, 0.0019056959360728655]",9,0.2994246473501805
9357,sawtooth,wt_uni,779,2,1.1953383884167692,"[0.839796389871766, 0.984678282169234, 9.138088483997697, 4.4214599730536435, 1.6934587690938394, 0.5668500511444936, 0.14575442821898676, 0.036545285090473056, 0.008862704178291918, 0.0028579237266488167]",9,0.6811121754611955
9358,sawtooth,wt_sure,779,2,0.06536258184296323,"[0.839796389871766, 0.984678282169234, 2.701960054940357, 1.2859369975408008, 0.49538686049953884, 0.1740020593193211, 0.05697982775860953, 0.018960324648395203, 0.005501899244622487, 0.0019019414431726098]",9,0.3362803915801559
9359,sawtooth,wt_zero,779,2,0.08144035287515847,"[0.839796389871766, 4.5916073217733775, 2.701960054940357, 1.2859369975408008, 0.7763133507099649, 0.3592417335773268, 0.18755840371527568, 0.0816586095397957, 0.04383855145999643, 0.026639895317006557]",9,1.6965499772824684
9360,square,wqn,780,2,0.0798969577933196,"[0.5512636772559313, 1.3976031489462488, 0.17862732797136055, 0.17884636315469316, 0.06429408436352768, 0.02322598234266101, 0.007289059333212113, 0.002225502925564296, 0.0005080955838343004, 0.0001791183233975552]",9,0.41385328236179875
9361,square,wt_ihard,780,2,0.0417715014895951,"[0.6826646341830876, 2.5123956823895752, 2.339351489039254, 0.9780479428625788, 0.48358069537629833, 0.2307965241419966, 0.10885400182634644, 0.045848515957570404, 0.018180120816798484, 0.007006765086615423]",9,0.1661458988345651
9362,square,wt_isoft,780,2,0.040111440465005345,"[0.6826646341830876, 0.8411202016473793, 2.062798123535147, 0.9780479428625788, 0.48358069537629833, 0.13837225809524745, 0.05565074053605097, 0.02053148951591723, 0.006819360256483826, 0.0023293297911820346]",9,0.1473814749628808
9363,square,wt_uni,780,2,0.852250714491444,"[0.6826646341830876, 1.0002914465586636, 8.056602224707401, 3.8287080305459114, 1.5371986110537126, 0.5980007542136573, 0.1722357286478977, 0.048928588563580316, 0.012342616745915636, 0.0031153344902207234]",9,0.5751043303307817
9364,square,wt_sure,780,2,0.039484077104479466,"[0.6826646341830876, 1.0002914465586636, 2.339351489039254, 0.9780479428625788, 0.48358069537629833, 0.147627122581298, 0.05239262105728414, 0.018132293053892405, 0.008258874194274863, 0.002114478523015083]",9,0.11811835283402139
9365,square,wt_zero,780,2,0.0649899720697697,"[0.6826646341830876, 5.114530237776435, 2.339351489039254, 0.9780479428625788, 0.48358069537629833, 0.24099889986748357, 0.126097943435931, 0.06528046919551245, 0.0322565993786843, 0.020313512706852915]",9,1.6987494772282212
9366,sawtooth,wqn,780,2,0.06885439671301538,"[0.048813757272088365, 0.3450856671186365, 0.4928203235745603, 0.2283531654159993, 0.12419770198996707, 0.06047903471460399, 0.01691472843699632, 0.004660514065977282, 0.0017919115539081203, 0.0006357185214948256]",9,0.45530351911355604
9367,sawtooth,wt_ihard,780,2,0.04119805554080632,"[0.23492581804646195, 1.8198720659395753, 2.339351489039254, 0.9703521314404453, 0.48358069537629833, 0.2278821521731702, 0.10817171999603066, 0.040946612765104876, 0.013652051747057916, 0.004954479582084411]",9,0.1503071185412509
9368,sawtooth,wt_isoft,780,2,0.03829106930692763,"[0.23492581804646195, 0.39986055369514456, 1.973288240179277, 0.6582600784892911, 0.4349601949189331, 0.14786935659518818, 0.056298174228138674, 0.01651069890508421, 0.004728707500952909, 0.0014840405192675663]",9,0.22480989007797203
9369,sawtooth,wt_uni,780,2,0.6549475117059664,"[0.23492581804646195, 0.48809204627885566, 7.959605812641865, 3.323647499861263, 1.2830783362404428, 0.3572744518106949, 0.09619979607072254, 0.024972999890416285, 0.006255665559838194, 0.0017433868853892855]",9,0.6751738924066213
9370,sawtooth,wt_sure,780,2,0.03932142153092662,"[0.23492581804646195, 0.48809204627885566, 2.339351489039254, 0.9780479428625788, 0.48358069537629833, 0.12382094951901215, 0.03645674642849537, 0.013580481314634813, 0.003803699108186569, 0.0017281187343675644]",9,0.1644574952536031
9371,sawtooth,wt_zero,780,2,0.06441323965497366,"[0.23492581804646195, 5.114530237776435, 2.339351489039254, 0.9780479428625788, 0.48358069537629833, 0.24099889986748357, 0.126097943435931, 0.06528046919551245, 0.0322565993786843, 0.020313512706852915]",9,1.697066314389231
9372,square,wqn,781,2,0.1362673461131514,"[0.8851158680468617, 0.6077031902997999, 1.0498207384443972, 0.1950261319332618, 0.08665206702880542, 0.027633745490319123, 0.006740678287003747, 0.006663805599908251, 0.0011530419399650503, 0.00030650073132732576]",9,0.3553967325407973
9373,square,wt_ihard,781,2,0.12026032442369056,"[1.151455468954655, 4.498606381030207, 2.6665205732678947, 1.2505855564789308, 0.6299843805349601, 0.3408903882213996, 0.15006292106164332, 0.058893119554477444, 0.022951018208780233, 0.008254951859790052]",9,0.10049230545942833
9374,square,wt_isoft,781,2,0.057123694708095876,"[1.151455468954655, 0.4381586905426613, 2.112037224486974, 1.2505855564789308, 0.6299843805349601, 0.2408474213543026, 0.07765590452378526, 0.026504757373922713, 0.009291934086777722, 0.003017516293017152]",9,0.1660412376932925
9375,square,wt_uni,781,2,1.1319963233756816,"[1.151455468954655, 1.3029146245891658, 9.364672389873439, 4.702792695309906, 1.871112628899301, 0.6817098990499371, 0.22106852031848956, 0.06790362947612649, 0.01607133804108587, 0.0041488514026969785]",9,0.5196151755164546
9376,square,wt_sure,781,2,0.05684860454422187,"[1.151455468954655, 1.3029146245891658, 2.6665205732678947, 1.2505855564789308, 0.6299843805349601, 0.26989244368233123, 0.09117301722075516, 0.02324070433547828, 0.010562272912700222, 0.00265663891460588]",9,0.058517003705337856
9377,square,wt_zero,781,2,0.1570196248932373,"[1.151455468954655, 6.9632757684403686, 2.6665205732678947, 1.2505855564789308, 0.6299843805349601, 0.34909733444264873, 0.17986877512665597, 0.0854393609349981, 0.04457443888227597, 0.02668099494876179]",9,1.6972179556593137
9378,sawtooth,wqn,781,2,0.10525085259475003,"[0.39065603147246586, 0.3624355871907273, 0.15160705974274, 0.45794300963591306, 0.07287864816118114, 0.0558640819869152, 0.02275413394043401, 0.010551411480237803, 0.002447040759085739, 0.0005506731015960997]",9,0.4335843696898748
9379,sawtooth,wt_ihard,781,2,0.11981007126309219,"[0.5950224861270157, 4.484398467895927, 2.6665205732678947, 1.2255824217382643, 0.629195180609111, 0.3134496829233664, 0.1416587812550622, 0.054632739458504255, 0.02223397003336994, 0.007704881416420866]",9,0.17622107338856252
9380,sawtooth,wt_isoft,781,2,0.049287066625815494,"[0.5950224861270157, 0.37133606719328993, 2.158411919604724, 0.7521594345093993, 0.49312445095749263, 0.1866922923217375, 0.06896099371900752, 0.023111963107366774, 0.008059705322255766, 0.002415696898576401]",9,0.28886303745370345
9381,sawtooth,wt_uni,781,2,0.9515581495799329,"[0.5950224861270157, 0.4829964711799437, 9.811700916872214, 3.7120863819818437, 1.3713807319161946, 0.4926505495970787, 0.1412875145287788, 0.04037785970840661, 0.009472559288770773, 0.002563588311697249]",9,0.6732432603669616
9382,sawtooth,wt_sure,781,2,0.05403711216352884,"[0.5950224861270157, 0.4829964711799437, 2.6665205732678947, 1.2505855564789308, 0.4016720421193956, 0.1901764719503457, 0.07209917604136576, 0.01681149755408856, 0.006504549352105936, 0.0020561738606456274]",9,0.2283360088046852
9383,sawtooth,wt_zero,781,2,0.15581898688363335,"[0.5950224861270157, 6.9632757684403686, 2.6665205732678947, 1.2505855564789308, 0.6299843805349601, 0.34909733444264873, 0.17986877512665597, 0.0854393609349981, 0.04457443888227597, 0.02668099494876179]",9,1.6982453557693278
9384,square,wqn,782,2,0.1458332335138451,"[0.33528751907347315, 0.11346501129794491, 0.907094896115155, 0.10900614900080666, 0.08121769716728232, 0.022813391882207427, 0.009116581182461005, 0.003486257756454146, 0.0005938620376147014, 0.00020808938642716415]",9,0.4421155400046015
9385,square,wt_ihard,782,2,0.06010505792184723,"[1.2837837502437657, 0.9417953715729566, 2.60322354957189, 0.9031023822327209, 0.5742343947470603, 0.2676431048308178, 0.1220868213460913, 0.04404623491856504, 0.017742105265695238, 0.006935809756343551]",9,0.2526535212915888
9386,square,wt_isoft,782,2,0.05694265084460596,"[1.2837837502437657, 0.8133705737815402, 2.60322354957189, 0.7262337440860556, 0.5742343947470603, 0.1728877456439682, 0.0656890793543263, 0.02013119923424698, 0.006484150736821622, 0.0022260574680615414]",9,0.21970220269976792
9387,square,wt_uni,782,2,0.9508128152923769,"[1.2837837502437657, 1.2826171320904862, 8.235839682692765, 3.8182196551920584, 1.7400294608858609, 0.6237453618286306, 0.1806354382016819, 0.044823093420674705, 0.01160158062520121, 0.00292071580866805]",9,0.6015702358164698
9388,square,wt_sure,782,2,0.059942589204202694,"[1.2837837502437657, 1.2826171320904862, 2.60322354957189, 0.9031023822327209, 0.42576991356922944, 0.18494632789972337, 0.06195615846437266, 0.020660597721811072, 0.006054654333626874, 0.0021214164380533133]",9,0.2385777835313767
9389,square,wt_zero,782,2,0.09434763348233872,"[1.2837837502437657, 5.433274081511848, 2.60322354957189, 0.9031023822327209, 0.5742343947470603, 0.2767835604361762, 0.13661956090793512, 0.06277587374841889, 0.03305290278479266, 0.01982741637151]",9,1.6930793347094402
9390,sawtooth,wqn,782,2,0.08581934841320846,"[0.5423764045988513, 0.6716661946778608, 1.2273141876728981, 0.08718717851443882, 0.11194389572122675, 0.0387050941232852, 0.01673642773728958, 0.005107634087118481, 0.0013751118868043741, 0.0003132213078808952]",9,0.5107529179690646
9391,sawtooth,wt_ihard,782,2,0.059560365645930355,"[0.6848854533250925, 0.8636464875962142, 2.60322354957189, 0.9031023822327209, 0.5734202209757335, 0.25073423799715283, 0.0927904668440146, 0.03442988474107331, 0.014329756418488465, 0.004322931249001921]",9,0.2065255304633945
9392,sawtooth,wt_isoft,782,2,0.05017777472379274,"[0.6848854533250925, 0.8636464875962142, 2.1514609894692183, 0.7470623779918117, 0.5089751461398527, 0.13978421719365663, 0.04147154799287031, 0.01452112722869801, 0.004908983907900931, 0.0013629850312961455]",9,0.28147482362240983
9393,sawtooth,wt_uni,782,2,0.7065162797346778,"[0.6848854533250925, 0.8636464875962142, 8.71643438770293, 3.334432318860504, 1.3173718980517557, 0.3822955851925219, 0.10396192730117793, 0.026502059461970758, 0.006696375100939648, 0.0017178400750307013]",9,0.7227289665945951
9394,sawtooth,wt_sure,782,2,0.0605185305822391,"[0.6848854533250925, 0.8636464875962142, 2.60322354957189, 0.9031023822327209, 0.35929038443195643, 0.11613934629862281, 0.03965070510594147, 0.016286484005022042, 0.004070391023009007, 0.0014262557374542615]",9,0.3615635722986239
9395,sawtooth,wt_zero,782,2,0.09286212419362833,"[0.6848854533250925, 5.433274081511848, 2.60322354957189, 0.9031023822327209, 0.5742343947470603, 0.2767835604361762, 0.13661956090793512, 0.06277587374841889, 0.03305290278479266, 0.01982741637151]",9,1.6939208707840478
9396,square,wqn,783,2,0.1954564824617725,"[0.07444808149462723, 0.48926174856158805, 0.3784361288973185, 0.429582183463875, 0.07947665946094194, 0.07650961460269962, 0.021533651851677257, 0.011694124182440301, 0.00047939866503575684, 0.0017528950438065714]",9,0.5001999939089814
9397,square,wt_ihard,783,2,0.035319881660982454,"[0.391967625191164, 2.2141088545635377, 3.7845243559360955, 1.2321202076532582, 0.5506611501201313, 0.30906268572767137, 0.12626708699183353, 0.04324251240271961, 0.01758348269928246, 0.008673205973167303]",9,0.10489803344413451
9398,square,wt_isoft,783,2,0.04234111139930729,"[0.391967625191164, 0.5015082721302715, 3.416696214581974, 0.942038364267757, 0.48019468685283045, 0.30906268572767137, 0.09960267111522712, 0.022814482554752435, 0.007632422073716767, 0.0034721413549068107]",9,0.12918618569749052
9399,square,wt_uni,783,2,2.0602055442048215,"[0.391967625191164, 0.6415736864654837, 13.837523175709588, 6.176839630362542, 2.5008921057112445, 0.9301254391443173, 0.2805575038698875, 0.07720896644571575, 0.013174104721071733, 0.005809152969647392]",9,0.5903083254188701
9400,square,wt_sure,783,2,0.03720498776939673,"[0.391967625191164, 0.6415736864654837, 3.7845243559360955, 1.2321202076532582, 0.5520130661447049, 0.17655160608537918, 0.06758704588047881, 0.022324909072704104, 0.005765232132816673, 0.002612101106485496]",9,0.2143157689223989
9401,square,wt_zero,783,2,0.04380271939095783,"[0.391967625191164, 4.825103265150936, 3.7845243559360955, 1.2321202076532582, 0.5520130661447049, 0.30906268572767137, 0.12866559433311117, 0.05872793134618318, 0.028189720923157503, 0.016885446110374507]",9,1.7044968496397361
9402,sawtooth,wqn,783,2,0.17282482975121144,"[0.6522476113998448, 0.44806908768178666, 1.2184112656226402, 0.4444534775664003, 0.17410435692377274, 0.10660806288139299, 0.03803205540921238, 0.012978114623738457, 0.0030115286456166472, 0.0006026848220684764]",9,0.45480239137236333
9403,sawtooth,wt_ihard,783,2,0.03480253565933181,"[0.8677239969572057, 0.9491901320139488, 3.7845243559360955, 1.2321202076532582, 0.5381693577862505, 0.265639519268662, 0.09289045590137981, 0.02340648349004126, 0.010414368844539886, 0.0015261783021492394]",9,0.16320241490580056
9404,sawtooth,wt_isoft,783,2,0.034959175046704094,"[0.8677239969572057, 0.9491901320139488, 3.7318681950426, 1.036808494799148, 0.38853730979929973, 0.16306348470520743, 0.05226263765734279, 0.01616994528595821, 0.004484278020053436, 0.0017258535688731806]",9,0.3287880280302875
9405,sawtooth,wt_uni,783,2,1.7584174954026226,"[0.8677239969572057, 0.9491901320139488, 10.326420779189448, 5.662644014775912, 1.9205472008073978, 0.6410947719198108, 0.17625734931460105, 0.04868051489418774, 0.007781781473452987, 0.0035105261969814606]",9,0.7080836112201596
9406,sawtooth,wt_sure,783,2,0.05939662447685644,"[0.8677239969572057, 0.9491901320139488, 2.232580026890057, 1.2321202076532582, 0.41212547917273884, 0.1646032821125577, 0.05495641342976114, 0.01740924681850746, 0.004181706625533026, 0.0016919810058626885]",9,0.43934028182732465
9407,sawtooth,wt_zero,783,2,0.04322887186466566,"[0.8677239969572057, 4.825103265150936, 3.7845243559360955, 1.2321202076532582, 0.5520130661447049, 0.30906268572767137, 0.12866559433311117, 0.05872793134618318, 0.028189720923157503, 0.016885446110374507]",9,1.7111509791265154
9408,square,wqn,784,2,0.2035099085121086,"[0.91944855868506, 0.9122375845409989, 1.718225796518368, 0.35813198407511243, 0.11945506567450245, 0.03528766660555871, 0.009660628343256381, 0.004070548374607505, 0.0010710050924711075, 0.0003827676909789597]",9,0.45218137827921434
9409,square,wt_ihard,784,2,0.17458183808715655,"[1.2201208502312348, 3.839391238086812, 4.045876548654136, 1.4346941179953994, 0.772183445038318, 0.3765510542477406, 0.14389295874208122, 0.06233394901749283, 0.02246706179178004, 0.00707810276574837]",9,0.09904626770222846
9410,square,wt_isoft,784,2,0.08218784080656788,"[1.2201208502312348, 0.9927695319196203, 3.2751650649103405, 1.3205978873693691, 0.6213474026632795, 0.2761195915123748, 0.08622684500540538, 0.028757145880084836, 0.009135739655522671, 0.0027795655446070733]",9,0.17320789489552757
9411,square,wt_uni,784,2,2.2600300826269826,"[1.2201208502312348, 1.2155576413861753, 12.732175006819428, 6.0196871976788, 2.421113860648016, 0.7374561646880071, 0.2337006914071433, 0.06686136568964185, 0.015911317171645387, 0.004783164154028633]",9,0.6030218757084693
9412,square,wt_sure,784,2,0.08355796660040068,"[1.2201208502312348, 1.2155576413861753, 4.045876548654136, 1.4346941179953994, 0.7755738389745337, 0.1962798786547701, 0.07060846910964408, 0.02531131233850377, 0.008743445072463128, 0.002467763555416254]",9,0.24267486748634148
9413,square,wt_zero,784,2,0.24151759712796306,"[1.2201208502312348, 8.97603262424613, 4.045876548654136, 1.4346941179953994, 0.7755738389745337, 0.3803364407818387, 0.16272043728096208, 0.08850262239484773, 0.04204744368809602, 0.02652173491864707]",9,1.699694360337146
9414,sawtooth,wqn,784,2,0.2183654848437307,"[0.9184574599824602, 1.0460698045371943, 1.9231277804143254, 0.4470233194068695, 0.2761694644075862, 0.05034228582557534, 0.018937326040747555, 0.006434393381055705, 0.0020228869444858257, 0.0013032208688852505]",9,0.498135623342577
9415,sawtooth,wt_ihard,784,2,0.17584256869214382,"[1.1946797955290025, 3.940273241881055, 4.045876548654136, 1.4346941179953994, 0.7383178374247201, 0.32289995104289926, 0.10267558919490564, 0.04672856912119773, 0.01562629823563593, 0.004281126209384076]",9,0.18953674547366928
9416,sawtooth,wt_isoft,784,2,0.08028334330160448,"[1.1946797955290025, 1.1451486179276587, 4.045876548654136, 1.4346941179953994, 0.5027618027935641, 0.17935035676433428, 0.053039378663042674, 0.020068037678391448, 0.005922593936560902, 0.001844073509089596]",9,0.30012448145596804
9417,sawtooth,wt_uni,784,2,1.761258296058144,"[1.1946797955290025, 1.42322633778732, 10.58191187148406, 4.649891507089404, 1.8026955462077714, 0.5077449453995948, 0.1363771854166856, 0.04015580337571255, 0.008960822189448235, 0.0027329186164120603]",9,0.6900742952367307
9418,sawtooth,wt_sure,784,2,0.07874034328760723,"[1.1946797955290025, 1.42322633778732, 4.045876548654136, 1.4346941179953994, 0.5046812060456431, 0.1814776990251383, 0.051054787236552435, 0.01765996111490746, 0.006511561390789376, 0.0017608327977476183]",9,0.268150160843855
9419,sawtooth,wt_zero,784,2,0.24243911729577022,"[1.1946797955290025, 8.97603262424613, 4.045876548654136, 1.4346941179953994, 0.7755738389745337, 0.3803364407818387, 0.16272043728096208, 0.08850262239484773, 0.04204744368809602, 0.02652173491864707]",9,1.6996748014621148
9420,square,wqn,785,2,0.25204150784992974,"[0.010948949959947996, 1.019588755204882, 1.8950659125467837, 0.18924944106622632, 0.06228055683875015, 0.058984277563527754, 0.01603828994992508, 0.004805801135950746, 0.0009039164372695934, 0.0002811026764664536]",9,0.39029215389702365
9421,square,wt_ihard,785,2,0.18040928508929474,"[0.5964684635588049, 1.329726359715731, 4.742529296136452, 1.369377649486327, 0.7141782366278528, 0.3439813471354825, 0.17301003512558272, 0.07498094635345331, 0.02902273775377191, 0.01058811408261531]",9,0.22506833173998164
9422,square,wt_isoft,785,2,0.16588194397672534,"[0.5964684635588049, 1.329726359715731, 4.332980675763129, 1.2691475571829385, 0.6928297509254596, 0.22467095776935042, 0.0909846535437221, 0.03227157503759581, 0.01019397701884083, 0.0030273062387995795]",9,0.18254883031433822
9423,square,wt_uni,785,2,1.9894849551518838,"[0.5964684635588049, 1.329726359715731, 13.211496776401823, 4.9318129401256, 2.0469767907649135, 0.7153983899518122, 0.20929450220805043, 0.06528089342762143, 0.016778827143001857, 0.003726850674148822]",9,0.5442135489792956
